year,month,day,births,weekday
1980,9,12,162,5
1980,9,13,134,6
1980,9,14,161,7
1980,9,15,158,1
1980,9,16,161,2
1980,9,17,146,3
1980,9,18,161,4
1980,9,19,143,5
1980,9,20,158,6
1980,9,21,143,7
1980,9,22,159,1
1980,9,23,158,2
1980,9,24,152,3
1980,9,25,151,4
1980,9,26,140,5
1980,9,27,150,6
1980,9,28,162,7
1980,9,29,185,1
1980,9,30,169,2
1980,10,1,174,3
1980,10,2,151,4
1980,10,3,148,5
1980,10,4,171,6
1980,10,5,140,7
1980,10,6,159,1
1980,10,7,144,2
1980,10,8,151,3
1980,10,9,172,4
1980,10,10,140,5
1980,10,11,137,6
1980,10,12,149,7
1980,10,13,146,1
1980,10,14,167,2
1980,10,15,157,3
1980,10,16,153,4
1980,10,17,153,5
1980,10,18,136,6
1980,10,19,141,7
1980,10,20,186,1
1980,10,21,146,2
1980,10,22,158,3
1980,10,23,167,4
1980,10,24,134,5
1980,10,25,171,6
1980,10,26,171,7
1980,10,27,154,1
1980,10,28,165,2
1980,10,29,147,3
1980,10,30,152,4
1980,10,31,148,5
1980,11,1,164,6
1980,11,2,159,7
1980,11,3,147,1
1980,11,4,176,2
1980,11,5,156,3
1980,11,6,133,4
1980,11,7,186,5
1980,11,8,148,6
1980,11,9,163,7
1980,11,10,151,1
1980,11,11,162,2
1980,11,12,146,3
1980,11,13,149,4
1980,11,14,187,5
1980,11,15,164,6
1980,11,16,177,7
1980,11,17,153,1
1980,11,18,188,2
1980,11,19,148,3
1980,11,20,157,4
1980,11,21,162,5
1980,11,22,159,6
1980,11,23,160,7
1980,11,24,142,1
1980,11,25,161,2
1980,11,26,152,3
1980,11,27,170,4
1980,11,28,168,5
1980,11,29,175,6
1980,11,30,140,7
1980,12,1,173,1
1980,12,2,136,2
1980,12,3,167,3
1980,12,4,149,4
1980,12,5,144,5
1980,12,6,155,6
1980,12,7,140,7
1980,12,8,152,1
1980,12,9,144,2
1980,12,10,146,3
1980,12,11,156,4
1980,12,12,138,5
1980,12,13,143,6
1980,12,14,134,7
1980,12,15,139,1
1980,12,16,148,2
1980,12,17,152,3
1980,12,18,158,4
1980,12,19,144,5
1980,12,20,172,6
1980,12,21,125,7
1980,12,22,144,1
1980,12,23,146,2
1980,12,24,136,3
1980,12,25,143,4
1980,12,26,129,5
1980,12,27,141,6
1980,12,28,112,7
1980,12,29,126,1
1980,12,30,115,2
1980,12,31,87,3
1981,1,1,396,4
1981,1,2,226,5
1981,1,3,167,6
1981,1,4,179,7
1981,1,5,206,1
1981,1,6,172,2
1981,1,7,156,3
1981,1,8,134,4
1981,1,9,157,5
1981,1,10,166,6
1981,1,11,166,7
1981,1,12,164,1
1981,1,13,154,2
1981,1,14,125,3
1981,1,15,130,4
1981,1,16,163,5
1981,1,17,146,6
1981,1,18,173,7
1981,1,19,136,1
1981,1,20,162,2
1981,1,21,158,3
1981,1,22,143,4
1981,1,23,155,5
1981,1,24,170,6
1981,1,25,155,7
1981,1,26,138,1
1981,1,27,136,2
1981,1,28,159,3
1981,1,29,134,4
1981,1,30,144,5
1981,1,31,133,6
1981,2,1,159,7
1981,2,2,158,1
1981,2,3,131,2
1981,2,4,141,3
1981,2,5,134,4
1981,2,6,147,5
1981,2,7,149,6
1981,2,8,125,7
1981,2,9,131,1
1981,2,10,148,2
1981,2,11,153,3
1981,2,12,141,4
1981,2,13,142,5
1981,2,14,148,6
1981,2,15,166,7
1981,2,16,139,1
1981,2,17,133,2
1981,2,18,123,3
1981,2,19,147,4
1981,2,20,146,5
1981,2,21,127,6
1981,2,22,130,7
1981,2,23,177,1
1981,2,24,124,2
1981,2,25,114,3
1981,2,26,119,4
1981,2,27,136,5
1981,2,28,129,6
1981,3,1,143,7
1981,3,2,125,1
1981,3,3,132,2
1981,3,4,137,3
1981,3,5,138,4
1981,3,6,122,5
1981,3,7,138,6
1981,3,8,167,7
1981,3,9,146,1
1981,3,10,144,2
1981,3,11,143,3
1981,3,12,122,4
1981,3,13,128,5
1981,3,14,145,6
1981,3,15,139,7
1981,3,16,120,1
1981,3,17,125,2
1981,3,18,126,3
1981,3,19,115,4
1981,3,20,133,5
1981,3,21,137,6
1981,3,22,132,7
1981,3,23,120,1
1981,3,24,144,2
1981,3,25,151,3
1981,3,26,138,4
1981,3,27,119,5
1981,3,28,146,6
1981,3,29,134,7
1981,3,30,118,1
1981,3,31,119,2
1981,4,1,133,3
1981,4,2,125,4
1981,4,3,134,5
1981,4,4,114,6
1981,4,5,130,7
1981,4,6,128,1
1981,4,7,130,2
1981,4,8,106,3
1981,4,9,131,4
1981,4,10,120,5
1981,4,11,115,6
1981,4,12,119,7
1981,4,13,114,1
1981,4,14,129,2
1981,4,15,118,3
1981,4,16,125,4
1981,4,17,130,5
1981,4,18,104,6
1981,4,19,109,7
1981,4,20,146,1
1981,4,21,126,2
1981,4,22,113,3
1981,4,23,124,4
1981,4,24,131,5
1981,4,25,120,6
1981,4,26,134,7
1981,4,27,132,1
1981,4,28,121,2
1981,4,29,106,3
1981,4,30,111,4
1981,5,1,154,5
1981,5,2,137,6
1981,5,3,109,7
1981,5,4,113,1
1981,5,5,136,2
1981,5,6,128,3
1981,5,7,114,4
1981,5,8,122,5
1981,5,9,169,6
1981,5,10,131,7
1981,5,11,141,1
1981,5,12,124,2
1981,5,13,160,3
1981,5,14,131,4
1981,5,15,120,5
1981,5,16,156,6
1981,5,17,132,7
1981,5,18,130,1
1981,5,19,102,2
1981,5,20,133,3
1981,5,21,116,4
1981,5,22,130,5
1981,5,23,123,6
1981,5,24,153,7
1981,5,25,136,1
1981,5,26,133,2
1981,5,27,154,3
1981,5,28,139,4
1981,5,29,118,5
1981,5,30,125,6
1981,5,31,119,7
1981,6,1,182,1
1981,6,2,126,2
1981,6,3,138,3
1981,6,4,155,4
1981,6,5,114,5
1981,6,6,125,6
1981,6,7,147,7
1981,6,8,145,1
1981,6,9,125,2
1981,6,10,145,3
1981,6,11,153,4
1981,6,12,140,5
1981,6,13,150,6
1981,6,14,141,7
1981,6,15,173,1
1981,6,16,147,2
1981,6,17,148,3
1981,6,18,148,4
1981,6,19,139,5
1981,6,20,131,6
1981,6,21,145,7
1981,6,22,149,1
1981,6,23,145,2
1981,6,24,149,3
1981,6,25,135,4
1981,6,26,134,5
1981,6,27,134,6
1981,6,28,150,7
1981,6,29,143,1
1981,6,30,134,2
1981,7,1,154,3
1981,7,2,162,4
1981,7,3,168,5
1981,7,4,134,6
1981,7,5,143,7
1981,7,6,157,1
1981,7,7,147,2
1981,7,8,171,3
1981,7,9,176,4
1981,7,10,169,5
1981,7,11,143,6
1981,7,12,148,7
1981,7,13,150,1
1981,7,14,159,2
1981,7,15,180,3
1981,7,16,175,4
1981,7,17,169,5
1981,7,18,149,6
1981,7,19,146,7
1981,7,20,157,1
1981,7,21,169,2
1981,7,22,175,3
1981,7,23,147,4
1981,7,24,164,5
1981,7,25,169,6
1981,7,26,160,7
1981,7,27,165,1
1981,7,28,168,2
1981,7,29,183,3
1981,7,30,180,4
1981,7,31,183,5
1981,8,1,180,6
1981,8,2,178,7
1981,8,3,152,1
1981,8,4,153,2
1981,8,5,157,3
1981,8,6,182,4
1981,8,7,157,5
1981,8,8,142,6
1981,8,9,146,7
1981,8,10,143,1
1981,8,11,149,2
1981,8,12,174,3
1981,8,13,175,4
1981,8,14,159,5
1981,8,15,173,6
1981,8,16,187,7
1981,8,17,165,1
1981,8,18,182,2
1981,8,19,163,3
1981,8,20,192,4
1981,8,21,161,5
1981,8,22,156,6
1981,8,23,162,7
1981,8,24,147,1
1981,8,25,132,2
1981,8,26,188,3
1981,8,27,184,4
1981,8,28,200,5
1981,8,29,145,6
1981,8,30,156,7
1981,8,31,166,1
1981,9,1,195,2
1981,9,2,158,3
1981,9,3,165,4
1981,9,4,170,5
1981,9,5,193,6
1981,9,6,165,7
1981,9,7,149,1
1981,9,8,192,2
1981,9,9,180,3
1981,9,10,179,4
1981,9,11,175,5
1981,9,12,187,6
1981,9,13,169,7
1981,9,14,159,1
1981,9,15,149,2
1981,9,16,187,3
1981,9,17,177,4
1981,9,18,172,5
1981,9,19,178,6
1981,9,20,163,7
1981,9,21,172,1
1981,9,22,186,2
1981,9,23,175,3
1981,9,24,165,4
1981,9,25,165,5
1981,9,26,153,6
1981,9,27,183,7
1981,9,28,181,1
1981,9,29,195,2
1981,9,30,171,3
1981,10,1,173,4
1981,10,2,170,5
1981,10,3,171,6
1981,10,4,189,7
1981,10,5,165,1
1981,10,6,195,2
1981,10,7,174,3
1981,10,8,165,4
1981,10,9,147,5
1981,10,10,187,6
1981,10,11,147,7
1981,10,12,144,1
1981,10,13,173,2
1981,10,14,152,3
1981,10,15,173,4
1981,10,16,155,5
1981,10,17,162,6
1981,10,18,163,7
1981,10,19,190,1
1981,10,20,178,2
1981,10,21,152,3
1981,10,22,147,4
1981,10,23,165,5
1981,10,24,150,6
1981,10,25,173,7
1981,10,26,178,1
1981,10,27,156,2
1981,10,28,175,3
1981,10,29,153,4
1981,10,30,155,5
1981,10,31,127,6
1981,11,1,173,7
1981,11,2,183,1
1981,11,3,168,2
1981,11,4,166,3
1981,11,5,160,4
1981,11,6,150,5
1981,11,7,181,6
1981,11,8,163,7
1981,11,9,166,1
1981,11,10,156,2
1981,11,11,171,3
1981,11,12,152,4
1981,11,13,179,5
1981,11,14,138,6
1981,11,15,128,7
1981,11,16,141,1
1981,11,17,163,2
1981,11,18,168,3
1981,11,19,159,4
1981,11,20,173,5
1981,11,21,141,6
1981,11,22,169,7
1981,11,23,161,1
1981,11,24,146,2
1981,11,25,169,3
1981,11,26,156,4
1981,11,27,157,5
1981,11,28,145,6
1981,11,29,159,7
1981,11,30,149,1
1981,12,1,179,2
1981,12,2,156,3
1981,12,3,161,4
1981,12,4,168,5
1981,12,5,138,6
1981,12,6,140,7
1981,12,7,171,1
1981,12,8,168,2
1981,12,9,128,3
1981,12,10,174,4
1981,12,11,176,5
1981,12,12,166,6
1981,12,13,147,7
1981,12,14,155,1
1981,12,15,156,2
1981,12,16,151,3
1981,12,17,166,4
1981,12,18,137,5
1981,12,19,152,6
1981,12,20,165,7
1981,12,21,143,1
1981,12,22,160,2
1981,12,23,149,3
1981,12,24,158,4
1981,12,25,136,5
1981,12,26,140,6
1981,12,27,146,7
1981,12,28,136,1
1981,12,29,129,2
1981,12,30,136,3
1981,12,31,92,4
1982,1,1,433,5
1982,1,2,210,6
1982,1,3,198,7
1982,1,4,195,1
1982,1,5,190,2
1982,1,6,149,3
1982,1,7,157,4
1982,1,8,133,5
1982,1,9,147,6
1982,1,10,150,7
1982,1,11,138,1
1982,1,12,145,2
1982,1,13,121,3
1982,1,14,148,4
1982,1,15,144,5
1982,1,16,155,6
1982,1,17,132,7
1982,1,18,155,1
1982,1,19,169,2
1982,1,20,156,3
1982,1,21,137,4
1982,1,22,162,5
1982,1,23,142,6
1982,1,24,151,7
1982,1,25,151,1
1982,1,26,149,2
1982,1,27,160,3
1982,1,28,151,4
1982,1,29,150,5
1982,1,30,134,6
1982,1,31,144,7
1982,2,1,155,1
1982,2,2,167,2
1982,2,3,145,3
1982,2,4,140,4
1982,2,5,159,5
1982,2,6,135,6
1982,2,7,146,7
1982,2,8,138,1
1982,2,9,151,2
1982,2,10,141,3
1982,2,11,131,4
1982,2,12,133,5
1982,2,13,165,6
1982,2,14,146,7
1982,2,15,140,1
1982,2,16,149,2
1982,2,17,160,3
1982,2,18,141,4
1982,2,19,136,5
1982,2,20,123,6
1982,2,21,134,7
1982,2,22,143,1
1982,2,23,172,2
1982,2,24,124,3
1982,2,25,125,4
1982,2,26,129,5
1982,2,27,159,6
1982,2,28,143,7
1982,3,1,145,1
1982,3,2,140,2
1982,3,3,148,3
1982,3,4,137,4
1982,3,5,121,5
1982,3,6,134,6
1982,3,7,115,7
1982,3,8,177,1
1982,3,9,143,2
1982,3,10,135,3
1982,3,11,157,4
1982,3,12,156,5
1982,3,13,128,6
1982,3,14,140,7
1982,3,15,127,1
1982,3,16,139,2
1982,3,17,135,3
1982,3,18,137,4
1982,3,19,126,5
1982,3,20,144,6
1982,3,21,169,7
1982,3,22,126,1
1982,3,23,127,2
1982,3,24,138,3
1982,3,25,146,4
1982,3,26,139,5
1982,3,27,154,6
1982,3,28,140,7
1982,3,29,141,1
1982,3,30,140,2
1982,3,31,118,3
1982,4,1,164,4
1982,4,2,147,5
1982,4,3,158,6
1982,4,4,138,7
1982,4,5,150,1
1982,4,6,130,2
1982,4,7,124,3
1982,4,8,140,4
1982,4,9,128,5
1982,4,10,139,6
1982,4,11,138,7
1982,4,12,137,1
1982,4,13,127,2
1982,4,14,170,3
1982,4,15,148,4
1982,4,16,151,5
1982,4,17,131,6
1982,4,18,144,7
1982,4,19,117,1
1982,4,20,135,2
1982,4,21,116,3
1982,4,22,146,4
1982,4,23,126,5
1982,4,24,134,6
1982,4,25,129,7
1982,4,26,137,1
1982,4,27,111,2
1982,4,28,133,3
1982,4,29,132,4
1982,4,30,107,5
1982,5,1,161,6
1982,5,2,147,7
1982,5,3,126,1
1982,5,4,117,2
1982,5,5,121,3
1982,5,6,140,4
1982,5,7,121,5
1982,5,8,126,6
1982,5,9,160,7
1982,5,10,118,1
1982,5,11,133,2
1982,5,12,122,3
1982,5,13,130,4
1982,5,14,138,5
1982,5,15,112,6
1982,5,16,145,7
1982,5,17,144,1
1982,5,18,133,2
1982,5,19,134,3
1982,5,20,128,4
1982,5,21,132,5
1982,5,22,109,6
1982,5,23,125,7
1982,5,24,123,1
1982,5,25,138,2
1982,5,26,167,3
1982,5,27,125,4
1982,5,28,122,5
1982,5,29,137,6
1982,5,30,127,7
1982,5,31,130,1
1982,6,1,144,2
1982,6,2,122,3
1982,6,3,140,4
1982,6,4,132,5
1982,6,5,144,6
1982,6,6,128,7
1982,6,7,129,1
1982,6,8,125,2
1982,6,9,141,3
1982,6,10,154,4
1982,6,11,126,5
1982,6,12,145,6
1982,6,13,97,7
1982,6,14,141,1
1982,6,15,137,2
1982,6,16,121,3
1982,6,17,142,4
1982,6,18,159,5
1982,6,19,128,6
1982,6,20,127,7
1982,6,21,143,1
1982,6,22,129,2
1982,6,23,148,3
1982,6,24,125,4
1982,6,25,144,5
1982,6,26,154,6
1982,6,27,131,7
1982,6,28,144,1
1982,6,29,129,2
1982,6,30,143,3
1982,7,1,166,4
1982,7,2,149,5
1982,7,3,144,6
1982,7,4,128,7
1982,7,5,155,1
1982,7,6,180,2
1982,7,7,141,3
1982,7,8,151,4
1982,7,9,151,5
1982,7,10,153,6
1982,7,11,166,7
1982,7,12,155,1
1982,7,13,151,2
1982,7,14,162,3
1982,7,15,168,4
1982,7,16,158,5
1982,7,17,165,6
1982,7,18,162,7
1982,7,19,155,1
1982,7,20,182,2
1982,7,21,170,3
1982,7,22,151,4
1982,7,23,163,5
1982,7,24,129,6
1982,7,25,141,7
1982,7,26,153,1
1982,7,27,157,2
1982,7,28,175,3
1982,7,29,130,4
1982,7,30,169,5
1982,7,31,131,6
1982,8,1,188,7
1982,8,2,189,1
1982,8,3,153,2
1982,8,4,182,3
1982,8,5,156,4
1982,8,6,161,5
1982,8,7,133,6
1982,8,8,169,7
1982,8,9,170,1
1982,8,10,181,2
1982,8,11,158,3
1982,8,12,156,4
1982,8,13,166,5
1982,8,14,201,6
1982,8,15,195,7
1982,8,16,191,1
1982,8,17,177,2
1982,8,18,169,3
1982,8,19,181,4
1982,8,20,184,5
1982,8,21,184,6
1982,8,22,167,7
1982,8,23,143,1
1982,8,24,164,2
1982,8,25,170,3
1982,8,26,182,4
1982,8,27,173,5
1982,8,28,172,6
1982,8,29,174,7
1982,8,30,198,1
1982,8,31,166,2
1982,9,1,193,3
1982,9,2,186,4
1982,9,3,176,5
1982,9,4,165,6
1982,9,5,153,7
1982,9,6,168,1
1982,9,7,146,2
1982,9,8,151,3
1982,9,9,125,4
1982,9,10,175,5
1982,9,11,160,6
1982,9,12,162,7
1982,9,13,160,1
1982,9,14,191,2
1982,9,15,170,3
1982,9,16,174,4
1982,9,17,182,5
1982,9,18,157,6
1982,9,19,151,7
1982,9,20,186,1
1982,9,21,166,2
1982,9,22,144,3
1982,9,23,176,4
1982,9,24,171,5
1982,9,25,180,6
1982,9,26,161,7
1982,9,27,170,1
1982,9,28,189,2
1982,9,29,172,3
1982,9,30,172,4
1982,10,1,198,5
1982,10,2,184,6
1982,10,3,179,7
1982,10,4,194,1
1982,10,5,189,2
1982,10,6,162,3
1982,10,7,169,4
1982,10,8,162,5
1982,10,9,146,6
1982,10,10,187,7
1982,10,11,138,1
1982,10,12,181,2
1982,10,13,162,3
1982,10,14,157,4
1982,10,15,140,5
1982,10,16,165,6
1982,10,17,163,7
1982,10,18,161,1
1982,10,19,160,2
1982,10,20,160,3
1982,10,21,164,4
1982,10,22,168,5
1982,10,23,161,6
1982,10,24,144,7
1982,10,25,152,1
1982,10,26,178,2
1982,10,27,141,3
1982,10,28,151,4
1982,10,29,134,5
1982,10,30,141,6
1982,10,31,124,7
1982,11,1,193,1
1982,11,2,166,2
1982,11,3,159,3
1982,11,4,160,4
1982,11,5,132,5
1982,11,6,158,6
1982,11,7,187,7
1982,11,8,168,1
1982,11,9,160,2
1982,11,10,161,3
1982,11,11,159,4
1982,11,12,149,5
1982,11,13,167,6
1982,11,14,156,7
1982,11,15,135,1
1982,11,16,149,2
1982,11,17,146,3
1982,11,18,170,4
1982,11,19,156,5
1982,11,20,185,6
1982,11,21,147,7
1982,11,22,158,1
1982,11,23,156,2
1982,11,24,155,3
1982,11,25,145,4
1982,11,26,170,5
1982,11,27,153,6
1982,11,28,151,7
1982,11,29,166,1
1982,11,30,139,2
1982,12,1,161,3
1982,12,2,173,4
1982,12,3,144,5
1982,12,4,173,6
1982,12,5,143,7
1982,12,6,148,1
1982,12,7,142,2
1982,12,8,164,3
1982,12,9,135,4
1982,12,10,168,5
1982,12,11,142,6
1982,12,12,173,7
1982,12,13,132,1
1982,12,14,145,2
1982,12,15,152,3
1982,12,16,174,4
1982,12,17,172,5
1982,12,18,164,6
1982,12,19,130,7
1982,12,20,147,1
1982,12,21,154,2
1982,12,22,166,3
1982,12,23,147,4
1982,12,24,146,5
1982,12,25,133,6
1982,12,26,148,7
1982,12,27,131,1
1982,12,28,128,2
1982,12,29,135,3
1982,12,30,126,4
1982,12,31,95,5
1983,1,1,435,6
1983,1,2,208,7
1983,1,3,191,1
1983,1,4,165,2
1983,1,5,173,3
1983,1,6,133,4
1983,1,7,149,5
1983,1,8,173,6
1983,1,9,147,7
1983,1,10,153,1
1983,1,11,149,2
1983,1,12,164,3
1983,1,13,157,4
1983,1,14,176,5
1983,1,15,151,6
1983,1,16,143,7
1983,1,17,163,1
1983,1,18,159,2
1983,1,19,164,3
1983,1,20,160,4
1983,1,21,153,5
1983,1,22,132,6
1983,1,23,166,7
1983,1,24,153,1
1983,1,25,158,2
1983,1,26,167,3
1983,1,27,127,4
1983,1,28,148,5
1983,1,29,155,6
1983,1,30,145,7
1983,1,31,141,1
1983,2,1,156,2
1983,2,2,156,3
1983,2,3,155,4
1983,2,4,157,5
1983,2,5,147,6
1983,2,6,147,7
1983,2,7,170,1
1983,2,8,133,2
1983,2,9,167,3
1983,2,10,153,4
1983,2,11,158,5
1983,2,12,127,6
1983,2,13,150,7
1983,2,14,164,1
1983,2,15,140,2
1983,2,16,158,3
1983,2,17,150,4
1983,2,18,155,5
1983,2,19,149,6
1983,2,20,163,7
1983,2,21,143,1
1983,2,22,140,2
1983,2,23,180,3
1983,2,24,114,4
1983,2,25,157,5
1983,2,26,141,6
1983,2,27,133,7
1983,2,28,149,1
1983,3,1,154,2
1983,3,2,139,3
1983,3,3,145,4
1983,3,4,145,5
1983,3,5,144,6
1983,3,6,127,7
1983,3,7,136,1
1983,3,8,165,2
1983,3,9,146,3
1983,3,10,140,4
1983,3,11,147,5
1983,3,12,139,6
1983,3,13,144,7
1983,3,14,138,1
1983,3,15,134,2
1983,3,16,144,3
1983,3,17,142,4
1983,3,18,104,5
1983,3,19,124,6
1983,3,20,156,7
1983,3,21,138,1
1983,3,22,146,2
1983,3,23,161,3
1983,3,24,132,4
1983,3,25,125,5
1983,3,26,138,6
1983,3,27,121,7
1983,3,28,138,1
1983,3,29,162,2
1983,3,30,146,3
1983,3,31,133,4
1983,4,1,150,5
1983,4,2,151,6
1983,4,3,115,7
1983,4,4,148,1
1983,4,5,119,2
1983,4,6,132,3
1983,4,7,140,4
1983,4,8,147,5
1983,4,9,145,6
1983,4,10,144,7
1983,4,11,111,1
1983,4,12,134,2
1983,4,13,143,3
1983,4,14,134,4
1983,4,15,121,5
1983,4,16,134,6
1983,4,17,130,7
1983,4,18,138,1
1983,4,19,153,2
1983,4,20,128,3
1983,4,21,118,4
1983,4,22,127,5
1983,4,23,127,6
1983,4,24,129,7
1983,4,25,149,1
1983,4,26,144,2
1983,4,27,137,3
1983,4,28,123,4
1983,4,29,150,5
1983,4,30,113,6
1983,5,1,167,7
1983,5,2,135,1
1983,5,3,148,2
1983,5,4,163,3
1983,5,5,136,4
1983,5,6,155,5
1983,5,7,136,6
1983,5,8,111,7
1983,5,9,147,1
1983,5,10,131,2
1983,5,11,146,3
1983,5,12,144,4
1983,5,13,107,5
1983,5,14,138,6
1983,5,15,143,7
1983,5,16,147,1
1983,5,17,131,2
1983,5,18,122,3
1983,5,19,143,4
1983,5,20,128,5
1983,5,21,131,6
1983,5,22,149,7
1983,5,23,149,1
1983,5,24,145,2
1983,5,25,154,3
1983,5,26,154,4
1983,5,27,145,5
1983,5,28,151,6
1983,5,29,125,7
1983,5,30,122,1
1983,5,31,116,2
1983,6,1,151,3
1983,6,2,141,4
1983,6,3,144,5
1983,6,4,132,6
1983,6,5,135,7
1983,6,6,140,1
1983,6,7,121,2
1983,6,8,128,3
1983,6,9,138,4
1983,6,10,129,5
1983,6,11,143,6
1983,6,12,137,7
1983,6,13,131,1
1983,6,14,143,2
1983,6,15,165,3
1983,6,16,138,4
1983,6,17,144,5
1983,6,18,143,6
1983,6,19,152,7
1983,6,20,145,1
1983,6,21,145,2
1983,6,22,148,3
1983,6,23,134,4
1983,6,24,135,5
1983,6,25,145,6
1983,6,26,131,7
1983,6,27,131,1
1983,6,28,167,2
1983,6,29,156,3
1983,6,30,137,4
1983,7,1,143,5
1983,7,2,172,6
1983,7,3,139,7
1983,7,4,157,1
1983,7,5,177,2
1983,7,6,169,3
1983,7,7,144,4
1983,7,8,163,5
1983,7,9,138,6
1983,7,10,160,7
1983,7,11,163,1
1983,7,12,165,2
1983,7,13,176,3
1983,7,14,169,4
1983,7,15,155,5
1983,7,16,162,6
1983,7,17,150,7
1983,7,18,159,1
1983,7,19,161,2
1983,7,20,189,3
1983,7,21,164,4
1983,7,22,168,5
1983,7,23,162,6
1983,7,24,147,7
1983,7,25,149,1
1983,7,26,162,2
1983,7,27,173,3
1983,7,28,155,4
1983,7,29,147,5
1983,7,30,169,6
1983,7,31,178,7
1983,8,1,201,1
1983,8,2,189,2
1983,8,3,176,3
1983,8,4,158,4
1983,8,5,176,5
1983,8,6,168,6
1983,8,7,142,7
1983,8,8,179,1
1983,8,9,188,2
1983,8,10,176,3
1983,8,11,191,4
1983,8,12,202,5
1983,8,13,177,6
1983,8,14,177,7
1983,8,15,194,1
1983,8,16,216,2
1983,8,17,182,3
1983,8,18,153,4
1983,8,19,177,5
1983,8,20,196,6
1983,8,21,170,7
1983,8,22,179,1
1983,8,23,168,2
1983,8,24,162,3
1983,8,25,208,4
1983,8,26,166,5
1983,8,27,164,6
1983,8,28,177,7
1983,8,29,173,1
1983,8,30,162,2
1983,8,31,166,3
1983,9,1,196,4
1983,9,2,178,5
1983,9,3,152,6
1983,9,4,170,7
1983,9,5,165,1
1983,9,6,171,2
1983,9,7,170,3
1983,9,8,170,4
1983,9,9,161,5
1983,9,10,176,6
1983,9,11,133,7
1983,9,12,191,1
1983,9,13,167,2
1983,9,14,190,3
1983,9,15,197,4
1983,9,16,169,5
1983,9,17,176,6
1983,9,18,168,7
1983,9,19,166,1
1983,9,20,188,2
1983,9,21,169,3
1983,9,22,193,4
1983,9,23,160,5
1983,9,24,165,6
1983,9,25,209,7
1983,9,26,173,1
1983,9,27,165,2
1983,9,28,166,3
1983,9,29,161,4
1983,9,30,162,5
1983,10,1,183,6
1983,10,2,189,7
1983,10,3,157,1
1983,10,4,169,2
1983,10,5,154,3
1983,10,6,171,4
1983,10,7,164,5
1983,10,8,163,6
1983,10,9,159,7
1983,10,10,224,1
1983,10,11,161,2
1983,10,12,173,3
1983,10,13,166,4
1983,10,14,162,5
1983,10,15,177,6
1983,10,16,162,7
1983,10,17,152,1
1983,10,18,162,2
1983,10,19,174,3
1983,10,20,176,4
1983,10,21,151,5
1983,10,22,134,6
1983,10,23,160,7
1983,10,24,148,1
1983,10,25,139,2
1983,10,26,162,3
1983,10,27,149,4
1983,10,28,153,5
1983,10,29,146,6
1983,10,30,175,7
1983,10,31,142,1
1983,11,1,222,2
1983,11,2,168,3
1983,11,3,193,4
1983,11,4,159,5
1983,11,5,167,6
1983,11,6,158,7
1983,11,7,230,1
1983,11,8,157,2
1983,11,9,161,3
1983,11,10,162,4
1983,11,11,159,5
1983,11,12,173,6
1983,11,13,155,7
1983,11,14,183,1
1983,11,15,177,2
1983,11,16,154,3
1983,11,17,177,4
1983,11,18,148,5
1983,11,19,188,6
1983,11,20,173,7
1983,11,21,174,1
1983,11,22,166,2
1983,11,23,154,3
1983,11,24,150,4
1983,11,25,146,5
1983,11,26,179,6
1983,11,27,158,7
1983,11,28,186,1
1983,11,29,166,2
1983,11,30,164,3
1983,12,1,179,4
1983,12,2,178,5
1983,12,3,167,6
1983,12,4,163,7
1983,12,5,162,1
1983,12,6,169,2
1983,12,7,177,3
1983,12,8,162,4
1983,12,9,177,5
1983,12,10,173,6
1983,12,11,196,7
1983,12,12,164,1
1983,12,13,154,2
1983,12,14,167,3
1983,12,15,158,4
1983,12,16,162,5
1983,12,17,168,6
1983,12,18,158,7
1983,12,19,150,1
1983,12,20,153,2
1983,12,21,141,3
1983,12,22,175,4
1983,12,23,157,5
1983,12,24,157,6
1983,12,25,157,7
1983,12,26,190,1
1983,12,27,136,2
1983,12,28,129,3
1983,12,29,143,4
1983,12,30,144,5
1983,12,31,92,6
1984,1,1,400,7
1984,1,2,244,1
1984,1,3,207,2
1984,1,4,164,3
1984,1,5,166,4
1984,1,6,171,5
1984,1,7,172,6
1984,1,8,172,7
1984,1,9,185,1
1984,1,10,194,2
1984,1,11,140,3
1984,1,12,147,4
1984,1,13,144,5
1984,1,14,144,6
1984,1,15,151,7
1984,1,16,156,1
1984,1,17,162,2
1984,1,18,176,3
1984,1,19,184,4
1984,1,20,189,5
1984,1,21,188,6
1984,1,22,167,7
1984,1,23,178,1
1984,1,24,155,2
1984,1,25,131,3
1984,1,26,170,4
1984,1,27,165,5
1984,1,28,160,6
1984,1,29,160,7
1984,1,30,175,1
1984,1,31,168,2
1984,2,1,191,3
1984,2,2,179,4
1984,2,3,135,5
1984,2,4,149,6
1984,2,5,137,7
1984,2,6,177,1
1984,2,7,163,2
1984,2,8,179,3
1984,2,9,147,4
1984,2,10,190,5
1984,2,11,157,6
1984,2,12,160,7
1984,2,13,180,1
1984,2,14,160,2
1984,2,15,149,3
1984,2,16,128,4
1984,2,17,149,5
1984,2,18,157,6
1984,2,19,133,7
1984,2,20,159,1
1984,2,21,144,2
1984,2,22,136,3
1984,2,23,159,4
1984,2,24,138,5
1984,2,25,144,6
1984,2,26,139,7
1984,2,27,145,1
1984,2,28,140,2
1984,2,29,114,3
1984,3,1,169,4
1984,3,2,118,5
1984,3,3,167,6
1984,3,4,143,7
1984,3,5,124,1
